Date,Consumption [W],Solar [W],Always on [W],Import [W],Export [W]
2020-08-19 22:50:00,"2,463.6",0,106,"2,460",0
2020-08-19 22:45:00,"2,484",0,106,"2,480.4",0
2020-08-19 22:40:00,"2,572.8",0,106,"2,569.2",0
2020-08-19 22:35:00,"1,077.6",0,106,"1,072.8",0
2020-08-19 22:30:00,766.8,0,106,762,0
2020-08-19 22:25:00,722.4,0,106,718.8,0
2020-08-19 22:20:00,754.8,0,106,751.2,0
2020-08-19 22:15:00,705.6,0,106,700.8,0
2020-08-19 22:10:00,723.6,0,106,720,0
2020-08-19 22:05:00,792,0,106,788.4,0
2020-08-19 22:00:00,854.4,0,106,849.6,0
2020-08-19 21:55:00,873.6,0,106,868.8,0
2020-08-19 21:50:00,"1,252.8",0,106,"1,249.2",0
2020-08-19 21:45:00,801.6,0,106,796.8,0
2020-08-19 21:40:00,757.2,0,106,752.4,0
2020-08-19 21:35:00,696,0,106,692.4,0
2020-08-19 21:30:00,642,0,106,638.4,0
2020-08-19 21:25:00,682.8,0,106,679.2,0
2020-08-19 21:20:00,705.6,0,106,700.8,0
2020-08-19 21:15:00,763.2,0,106,758.4,0
2020-08-19 21:10:00,966,0,106,961.2,0
2020-08-19 21:05:00,736.8,0,106,732,0
2020-08-19 21:00:00,"1,471.2",0,106,"1,464",0
2020-08-19 20:55:00,729.6,0,106,721.2,0
2020-08-19 20:50:00,"1,364.4",14.4,106,"1,347.6",0
2020-08-19 20:45:00,"3,118.8",58.8,106,"3,058.8",0
2020-08-19 20:40:00,"2,598",121.2,106,"2,476.8",0
2020-08-19 20:35:00,"2,499.6",165.6,106,"2,334",0
2020-08-19 20:30:00,"2,685.6",163.2,106,"2,522.4",0
2020-08-19 20:25:00,"2,527.2",152.4,106,"2,376",0
2020-08-19 20:20:00,"2,532",159.6,106,"2,372.4",0
2020-08-19 20:15:00,"2,752.8",156,106,"2,595.6",0
2020-08-19 20:10:00,"2,712",176.4,106,"2,535.6",0
2020-08-19 20:05:00,"1,621.2",212.4,106,"1,408.8",0
2020-08-19 20:00:00,"1,756.8",220.8,106,"1,536",0
2020-08-19 19:55:00,"1,155.6",280.8,106,874.8,0
2020-08-19 19:50:00,652.8,296.4,106,356.4,0
2020-08-19 19:45:00,558,351.6,106,205.2,0
2020-08-19 19:40:00,586.8,360,106,226.8,0
2020-08-19 19:35:00,660,343.2,106,316.8,0
2020-08-19 19:30:00,666,370.8,106,295.2,0
2020-08-19 19:25:00,679.2,403.2,106,276,0
2020-08-19 19:20:00,718.8,558,106,162,0
2020-08-19 19:15:00,799.2,994.8,106,0,195.6
2020-08-19 19:10:00,"1,478.4","1,010.4",106,468,0
2020-08-19 19:05:00,"2,958",824.4,106,"2,133.6",0
2020-08-19 19:00:00,"4,328.4",709.2,106,"3,619.2",0
2020-08-19 18:55:00,"3,716.4",690,106,"3,026.4",0
2020-08-19 18:50:00,"4,332",583.2,106,"3,748.8",0
2020-08-19 18:45:00,"4,754.4",556.8,106,"4,197.6",0
2020-08-19 18:40:00,"4,813.2",597.6,106,"4,215.6",0
2020-08-19 18:35:00,"4,971.6","1,156.8",106,"3,814.8",0
2020-08-19 18:30:00,"4,796.4","2,254.8",106,"2,541.6",0
2020-08-19 18:25:00,"5,481.6","2,728.8",106,"2,751.6",0
2020-08-19 18:20:00,"5,277.6","3,016.8",106,"2,260.8",0
2020-08-19 18:15:00,"3,495.6","3,078",106,417.6,0
2020-08-19 18:10:00,"2,887.2","1,935.6",106,951.6,0
2020-08-19 18:05:00,"2,544","3,327.6",106,0,783.6
2020-08-19 18:00:00,"2,461.2","2,281.2",106,180,0
2020-08-19 17:55:00,"1,544.4","2,146.8",106,0,602.4
2020-08-19 17:50:00,"1,798.8","3,710.4",106,0,"1,911.6"
2020-08-19 17:45:00,"1,641.6","2,043.6",106,0,403.2
2020-08-19 17:40:00,"1,568.4","2,990.4",106,0,"1,423.2"
2020-08-19 17:35:00,"2,935.2","2,947.2",106,0,12
2020-08-19 17:30:00,"2,740.8","1,881.6",106,859.2,0
2020-08-19 17:25:00,"2,820","1,902",106,919.2,0
2020-08-19 17:20:00,"3,374.4","2,596.8",106,776.4,0
2020-08-19 17:15:00,"4,059.6","2,467.2",106,"1,593.6",0
2020-08-19 17:10:00,"4,555.2","2,866.8",106,"1,688.4",0
2020-08-19 17:05:00,"2,799.6","4,065.6",106,0,"1,266"
2020-08-19 17:00:00,"4,836","1,074",106,"3,760.8",0
2020-08-19 16:55:00,"3,022.8",954,106,"2,068.8",0
2020-08-19 16:50:00,"1,434",937.2,106,496.8,0
2020-08-19 16:45:00,392.4,"1,384.8",106,0,991.2
2020-08-19 16:40:00,340.8,"1,681.2",106,0,"1,340.4"
2020-08-19 16:35:00,610.8,"2,113.2",106,0,"1,502.4"
2020-08-19 16:30:00,931.2,"2,352",106,0,"1,420.8"
2020-08-19 16:25:00,343.2,"2,172",106,0,"1,828.8"
2020-08-19 16:20:00,366,"2,102.4",106,0,"1,737.6"
2020-08-19 16:15:00,358.8,"1,720.8",106,0,"1,363.2"
2020-08-19 16:10:00,312,"1,267.2",106,0,955.2
2020-08-19 16:05:00,"1,190.4",724.8,106,465.6,0
2020-08-19 16:00:00,"1,620",806.4,106,813.6,0
2020-08-19 15:55:00,"2,642.4","1,083.6",106,"1,557.6",0
2020-08-19 15:50:00,"1,189.2","1,228.8",106,0,39.6
2020-08-19 15:45:00,391.2,"1,627.2",106,0,"1,237.2"
2020-08-19 15:40:00,333.6,"2,000.4",106,0,"1,666.8"
2020-08-19 15:35:00,220.8,"2,563.2",106,0,"2,342.4"
2020-08-19 15:30:00,225.6,"2,590.8",106,0,"2,365.2"
2020-08-19 15:25:00,183.6,"2,659.2",106,0,"2,475.6"
2020-08-19 15:20:00,223.2,"2,522.4",106,0,"2,300.4"
2020-08-19 15:15:00,717.6,"1,737.6",106,0,"1,020"
2020-08-19 15:10:00,"1,170","1,550.4",106,0,380.4
2020-08-19 15:05:00,"1,336.8","1,542",106,0,205.2
2020-08-19 15:00:00,"1,208.4","1,999.2",106,0,790.8
2020-08-19 14:55:00,154.8,"3,976.8",106,0,"3,823.2"
2020-08-19 14:50:00,126,"4,096.8",106,0,"3,970.8"
2020-08-19 14:45:00,141.6,"4,834.8",106,0,"4,694.4"
2020-08-19 14:40:00,144,"5,118",106,0,"4,974"
2020-08-19 14:35:00,399.6,"3,687.6",106,0,"3,288"
2020-08-19 14:30:00,747.6,"3,232.8",106,0,"2,484"
2020-08-19 14:25:00,153.6,"3,052.8",106,0,"2,899.2"
2020-08-19 14:20:00,133.2,"3,151.2",106,0,"3,018"
2020-08-19 14:15:00,159.6,"3,242.4",106,0,"3,084"
2020-08-19 14:10:00,253.2,"3,514.8",106,0,"3,261.6"
2020-08-19 14:05:00,"1,149.6","3,620.4",106,0,"2,472"
2020-08-19 14:00:00,"1,122","3,547.2",106,0,"2,426.4"
2020-08-19 13:55:00,146.4,"4,650",106,0,"4,502.4"
2020-08-19 13:50:00,129.6,"4,958.4",106,0,"4,827.6"
2020-08-19 13:45:00,116.4,"4,234.8",106,0,"4,118.4"
2020-08-19 13:40:00,584.4,"3,867.6",106,0,"3,284.4"
2020-08-19 13:35:00,"1,730.4","3,723.6",106,0,"1,993.2"
2020-08-19 13:30:00,152.4,"3,787.2",106,0,"3,636"
2020-08-19 13:25:00,154.8,"3,985.2",106,0,"3,830.4"
2020-08-19 13:20:00,152.4,"4,537.2",106,0,"4,386"
2020-08-19 13:15:00,142.8,"5,100",106,0,"4,957.2"
2020-08-19 13:10:00,115.2,"7,754.4",106,0,"7,639.2"
2020-08-19 13:05:00,"1,006.8","4,484.4",106,0,"3,477.6"
2020-08-19 13:00:00,"1,009.2","4,696.8",106,0,"3,687.6"
2020-08-19 12:55:00,144,"5,191.2",106,0,"5,046"
2020-08-19 12:50:00,144,"5,154",106,0,"5,010"
2020-08-19 12:45:00,146.4,"3,854.4",106,0,"3,708"
2020-08-19 12:40:00,182.4,"3,110.4",106,0,"2,928"
2020-08-19 12:35:00,204,"2,584.8",106,0,"2,380.8"
2020-08-19 12:30:00,238.8,"2,344.8",106,0,"2,106"
2020-08-19 12:25:00,229.2,"2,563.2",106,0,"2,334"
2020-08-19 12:20:00,225.6,"3,003.6",106,0,"2,778"
2020-08-19 12:15:00,261.6,"2,707.2",106,0,"2,445.6"
2020-08-19 12:10:00,272.4,"2,566.8",106,0,"2,295.6"
2020-08-19 12:05:00,984,"2,092.8",106,0,"1,108.8"
2020-08-19 12:00:00,"1,167.6","1,898.4",106,0,730.8
2020-08-19 11:55:00,267.6,"1,672.8",106,0,"1,406.4"
2020-08-19 11:50:00,258,"1,764",106,0,"1,506"
2020-08-19 11:45:00,297.6,"2,265.6",106,0,"1,969.2"
2020-08-19 11:40:00,235.2,"2,853.6",106,0,"2,618.4"
2020-08-19 11:35:00,259.2,"2,673.6",106,0,"2,414.4"
2020-08-19 11:30:00,258,"2,656.8",106,0,"2,398.8"
2020-08-19 11:25:00,182.4,"2,864.4",106,0,"2,680.8"
2020-08-19 11:20:00,572.4,"2,079.6",106,0,"1,507.2"
2020-08-19 11:15:00,"2,863.2","1,802.4",106,"1,059.6",0
2020-08-19 11:10:00,"1,459.2","1,167.6",106,291.6,0
2020-08-19 11:05:00,"1,474.8",859.2,106,615.6,0
2020-08-19 11:00:00,"1,465.2",636,106,829.2,0
2020-08-19 10:55:00,537.6,614.4,106,0,76.8
2020-08-19 10:50:00,483.6,738,106,0,254.4
2020-08-19 10:45:00,481.2,738,106,0,256.8
2020-08-19 10:40:00,448.8,"1,015.2",106,0,566.4
2020-08-19 10:35:00,427.2,"1,386",106,0,958.8
2020-08-19 10:30:00,362.4,"1,420.8",106,0,"1,058.4"
2020-08-19 10:25:00,556.8,620.4,106,0,63.6
2020-08-19 10:20:00,637.2,342,106,296.4,0
2020-08-19 10:15:00,619.2,328.8,106,291.6,0
2020-08-19 10:10:00,582,375.6,106,207.6,0
2020-08-19 10:05:00,560.4,478.8,106,81.6,0
2020-08-19 10:00:00,530.4,825.6,106,0,295.2
2020-08-19 09:55:00,494.4,"1,084.8",106,0,590.4
2020-08-19 09:50:00,481.2,891.6,106,0,410.4
2020-08-19 09:45:00,462,522,106,0,60
2020-08-19 09:40:00,465.6,464.4,106,2.4,0
2020-08-19 09:35:00,424.8,428.4,106,0,3.6
2020-08-19 09:30:00,430.8,394.8,106,36,0
2020-08-19 09:25:00,507.6,292.8,106,214.8,0
2020-08-19 09:20:00,586.8,147.6,106,438,0
2020-08-19 09:15:00,567.6,264,106,303.6,0
2020-08-19 09:10:00,"1,440",345.6,106,"1,095.6",0
2020-08-19 09:05:00,"1,536",362.4,106,"1,174.8",0
2020-08-19 09:00:00,"1,464",346.8,106,"1,117.2",0
2020-08-19 08:55:00,512.4,320.4,106,193.2,0
2020-08-19 08:50:00,462,231.6,106,230.4,0
2020-08-19 08:45:00,512.4,195.6,106,315.6,0
2020-08-19 08:40:00,530.4,30,106,498,0
2020-08-19 08:35:00,530.4,80.4,106,451.2,0
2020-08-19 08:30:00,578.4,93.6,106,484.8,0
2020-08-19 08:25:00,"1,477.2",92.4,106,"1,384.8",0
2020-08-19 08:20:00,"1,975.2",21.6,106,"1,948.8",0
2020-08-19 08:15:00,"1,521.6",0,106,"1,516.8",0
2020-08-19 08:10:00,"1,576.8",0,106,"1,572",0
2020-08-19 08:05:00,"1,593.6",0,106,"1,588.8",0
2020-08-19 08:00:00,"1,570.8",0,106,"1,567.2",0
2020-08-19 07:55:00,621.6,0,106,616.8,0
2020-08-19 07:50:00,649.2,0,106,644.4,0
2020-08-19 07:45:00,633.6,0,106,630,0
2020-08-19 07:40:00,"2,174.4",0,106,"2,170.8",0
2020-08-19 07:35:00,"3,462",0,106,"3,457.2",0
2020-08-19 07:30:00,"3,480",0,106,"3,476.4",0
2020-08-19 07:25:00,"3,585.6",0,106,"3,580.8",0
2020-08-19 07:20:00,"3,591.6",0,106,"3,586.8",0
2020-08-19 07:15:00,"3,590.4",0,106,"3,571.2",0
2020-08-19 07:10:00,"3,776.4",0,106,"3,768",0
2020-08-19 07:05:00,"3,736.8",0,106,"3,732",0
2020-08-19 07:00:00,"3,442.8",0,106,"3,438",0
2020-08-19 06:55:00,"1,934.4",0,106,"1,929.6",0
2020-08-19 06:50:00,847.2,0,106,842.4,0
2020-08-19 06:45:00,597.6,0,106,594,0
2020-08-19 06:40:00,955.2,0,106,950.4,0
2020-08-19 06:35:00,"2,335.2",0,106,"2,330.4",0
2020-08-19 06:30:00,528,0,106,524.4,0
2020-08-19 06:25:00,572.4,0,106,567.6,0
2020-08-19 06:20:00,"1,202.4",0,106,"1,198.8",0
2020-08-19 06:15:00,582,0,106,577.2,0
2020-08-19 06:10:00,518.4,0,106,514.8,0
2020-08-19 06:05:00,510,0,106,506.4,0
2020-08-19 06:00:00,459.6,0,106,456,0
2020-08-19 05:55:00,454.8,0,106,450,0
2020-08-19 05:50:00,484.8,0,106,481.2,0
2020-08-19 05:45:00,554.4,0,106,549.6,0
2020-08-19 05:40:00,966,0,106,961.2,0
2020-08-19 05:35:00,574.8,0,106,571.2,0
2020-08-19 05:30:00,586.8,0,106,583.2,0
2020-08-19 05:25:00,507.6,0,106,502.8,0
2020-08-19 05:20:00,456,0,106,452.4,0
2020-08-19 05:15:00,456,0,106,451.2,0
2020-08-19 05:10:00,492,0,106,487.2,0
2020-08-19 05:05:00,520.8,0,106,516,0
2020-08-19 05:00:00,717.6,0,106,714,0
2020-08-19 04:55:00,568.8,0,106,565.2,0
2020-08-19 04:50:00,548.4,0,106,544.8,0
2020-08-19 04:45:00,535.2,0,106,530.4,0
2020-08-19 04:40:00,501.6,0,106,496.8,0
2020-08-19 04:35:00,480,0,106,475.2,0
2020-08-19 04:30:00,508.8,0,106,504,0
2020-08-19 04:25:00,510,0,106,505.2,0
2020-08-19 04:20:00,636,0,106,631.2,0
2020-08-19 04:15:00,"2,436",0,106,"2,431.2",0
2020-08-19 04:10:00,732,0,106,727.2,0
2020-08-19 04:05:00,517.2,0,106,513.6,0
2020-08-19 04:00:00,543.6,0,106,540,0
2020-08-19 03:55:00,583.2,0,106,579.6,0
2020-08-19 03:50:00,519.6,0,106,514.8,0
2020-08-19 03:45:00,508.8,0,106,504,0
2020-08-19 03:40:00,511.2,0,106,507.6,0
2020-08-19 03:35:00,460.8,0,106,456,0
2020-08-19 03:30:00,494.4,0,106,489.6,0
2020-08-19 03:25:00,517.2,0,106,512.4,0
2020-08-19 03:20:00,561.6,0,106,556.8,0
2020-08-19 03:15:00,579.6,0,106,574.8,0
2020-08-19 03:10:00,571.2,0,106,566.4,0
2020-08-19 03:05:00,510,0,106,506.4,0
2020-08-19 03:00:00,476.4,0,106,472.8,0
2020-08-19 02:55:00,457.2,0,106,452.4,0
2020-08-19 02:50:00,459.6,0,106,456,0
2020-08-19 02:45:00,548.4,0,106,544.8,0
2020-08-19 02:40:00,566.4,0,106,562.8,0
2020-08-19 02:35:00,568.8,0,106,564,0
2020-08-19 02:30:00,583.2,0,106,578.4,0
2020-08-19 02:25:00,565.2,0,106,561.6,0
2020-08-19 02:20:00,501.6,0,106,496.8,0
2020-08-19 02:15:00,454.8,0,106,450,0
2020-08-19 02:10:00,866.4,0,106,861.6,0
2020-08-19 02:05:00,"2,360.4",0,106,"2,356.8",0
2020-08-19 02:00:00,807.6,0,106,802.8,0
2020-08-19 01:55:00,566.4,0,106,562.8,0
2020-08-19 01:50:00,559.2,0,106,554.4,0
2020-08-19 01:45:00,516,0,106,512.4,0
2020-08-19 01:40:00,506.4,0,106,502.8,0
2020-08-19 01:35:00,462,0,106,458.4,0
2020-08-19 01:30:00,505.2,0,106,501.6,0
2020-08-19 01:25:00,507.6,0,106,502.8,0
2020-08-19 01:20:00,524.4,0,106,519.6,0
2020-08-19 01:15:00,571.2,0,106,566.4,0
2020-08-19 01:10:00,523.2,0,106,519.6,0
2020-08-19 01:05:00,518.4,0,106,514.8,0
2020-08-19 01:00:00,524.4,0,106,520.8,0
2020-08-19 00:55:00,574.8,0,106,571.2,0
2020-08-19 00:50:00,589.2,0,106,584.4,0
2020-08-19 00:45:00,556.8,0,106,553.2,0
2020-08-19 00:40:00,510,0,106,505.2,0
2020-08-19 00:35:00,476.4,0,106,471.6,0
2020-08-19 00:30:00,456,0,106,451.2,0
2020-08-19 00:25:00,481.2,0,106,477.6,0
2020-08-19 00:20:00,562.8,0,106,558,0
2020-08-19 00:15:00,584.4,0,106,579.6,0
2020-08-19 00:10:00,588,0,106,584.4,0
2020-08-19 00:05:00,608.4,0,106,604.8,0
2020-08-19 00:00:00,588,0,106,583.2,0
2020-08-18 23:55:00,556.8,0,106,553.2,0
2020-08-18 23:50:00,512.4,0,106,508.8,0
2020-08-18 23:45:00,476.4,0,106,472.8,0
2020-08-18 23:40:00,510,0,106,505.2,0
2020-08-18 23:35:00,518.4,0,106,514.8,0
2020-08-18 23:30:00,579.6,0,106,574.8,0
2020-08-18 23:25:00,574.8,0,106,570,0
2020-08-18 23:20:00,530.4,0,106,526.8,0
2020-08-18 23:15:00,559.2,0,106,555.6,0
2020-08-18 23:10:00,631.2,0,106,626.4,0
2020-08-18 23:05:00,669.6,0,106,664.8,0
2020-08-18 23:00:00,674.4,0,106,669.6,0
2020-08-18 22:55:00,754.8,0,106,751.2,0
2020-08-18 22:50:00,"2,187.6",0,106,"2,182.8",0
2020-08-18 22:45:00,"2,478",0,106,"2,474.4",0
2020-08-18 22:40:00,"2,523.6",0,106,"2,520",0
2020-08-18 22:35:00,"2,556",0,106,"2,551.2",0
2020-08-18 22:30:00,"2,642.4",0,106,"2,638.8",0
2020-08-18 22:25:00,"2,652",0,106,"2,648.4",0
2020-08-18 22:20:00,"1,736.4",0,106,"1,732.8",0
2020-08-18 22:15:00,748.8,0,106,745.2,0
2020-08-18 22:10:00,732,0,106,728.4,0
2020-08-18 22:05:00,742.8,0,106,739.2,0
2020-08-18 22:00:00,769.2,0,106,765.6,0
2020-08-18 21:55:00,"1,321.2",0,106,"1,317.6",0
2020-08-18 21:50:00,769.2,0,106,765.6,0
2020-08-18 21:45:00,712.8,0,106,708,0
2020-08-18 21:40:00,717.6,0,106,714,0
2020-08-18 21:35:00,"2,262",0,106,"2,257.2",0
2020-08-18 21:30:00,"2,576.4",0,106,"2,572.8",0
2020-08-18 21:25:00,"2,604",0,106,"2,600.4",0
2020-08-18 21:20:00,"2,644.8",0,106,"2,640",0
2020-08-18 21:15:00,"2,841.6",0,106,"2,838",0
2020-08-18 21:10:00,"2,917.2",0,106,"2,912.4",0
2020-08-18 21:05:00,"2,799.6",0,106,"2,796",0
2020-08-18 21:00:00,"2,905.2",7.2,106,"2,887.2",0
2020-08-18 20:55:00,"3,308.4",6,106,"3,296.4",0
2020-08-18 20:50:00,"2,721.6",32.4,106,"2,688",0
2020-08-18 20:45:00,"3,976.8",49.2,106,"3,926.4",0
2020-08-18 20:40:00,"4,773.6",99.6,106,"4,674",0
2020-08-18 20:35:00,"4,616.4",159.6,106,"4,456.8",0
2020-08-18 20:30:00,"4,610.4",232.8,106,"4,376.4",0
2020-08-18 20:25:00,"3,604.8",291.6,106,"3,314.4",0
2020-08-18 20:20:00,"2,660.4",380.4,106,"2,278.8",0
2020-08-18 20:15:00,"2,673.6",400.8,106,"2,272.8",0
2020-08-18 20:10:00,"2,803.2",378,106,"2,425.2",0
2020-08-18 20:05:00,"3,732",414,106,"3,318",0
2020-08-18 20:00:00,"3,709.2",450,106,"3,258",0
2020-08-18 19:55:00,"1,750.8",506.4,106,"1,243.2",0
2020-08-18 19:50:00,878.4,576,106,302.4,0
2020-08-18 19:45:00,868.8,649.2,106,220.8,0
2020-08-18 19:40:00,967.2,643.2,106,324,0
2020-08-18 19:35:00,"2,894.4",600,106,"2,294.4",0
2020-08-18 19:30:00,"2,940",643.2,106,"2,296.8",0
2020-08-18 19:25:00,"3,294",649.2,106,"2,644.8",0
2020-08-18 19:20:00,"2,941.2",714,106,"2,227.2",0
2020-08-18 19:15:00,"1,734",853.2,106,879.6,0
2020-08-18 19:10:00,770.4,910.8,106,0,140.4
2020-08-18 19:05:00,678,955.2,106,0,277.2
2020-08-18 19:00:00,567.6,900,106,0,331.2
2020-08-18 18:55:00,962.4,843.6,106,118.8,0
2020-08-18 18:50:00,668.4,781.2,106,0,112.8
2020-08-18 18:45:00,658.8,817.2,106,0,158.4
2020-08-18 18:40:00,670.8,825.6,106,0,154.8
2020-08-18 18:35:00,633.6,922.8,106,0,289.2
2020-08-18 18:30:00,"1,596","1,063.2",106,532.8,0
2020-08-18 18:25:00,"1,723.2","1,051.2",106,670.8,0
2020-08-18 18:20:00,"1,492.8","1,078.8",106,414,0
2020-08-18 18:15:00,"2,637.6","1,100.4",106,"1,537.2",0
2020-08-18 18:10:00,"2,641.2","1,267.2",106,"1,375.2",0
2020-08-18 18:05:00,"3,003.6","1,317.6",106,"1,686",0
2020-08-18 18:00:00,"3,272.4","1,204.8",106,"2,067.6",0
2020-08-18 17:55:00,"1,057.2","1,039.2",106,18,0
2020-08-18 17:50:00,526.8,920.4,106,0,393.6
2020-08-18 17:45:00,"1,072.8",946.8,106,126,0
2020-08-18 17:40:00,529.2,"1,256.4",106,0,727.2
2020-08-18 17:35:00,486,"1,525.2",106,0,"1,039.2"
2020-08-18 17:30:00,379.2,"2,347.2",106,0,"1,968"
2020-08-18 17:25:00,375.6,"2,175.6",106,0,"1,800"
2020-08-18 17:20:00,310.8,"2,266.8",106,0,"1,954.8"
2020-08-18 17:15:00,630,"3,522",106,0,"2,892"
2020-08-18 17:10:00,"2,498.4","4,377.6",106,0,"1,879.2"
2020-08-18 17:05:00,"2,215.2","4,309.2",106,0,"2,094"
2020-08-18 17:00:00,"1,340.4","4,543.2",106,0,"3,202.8"
2020-08-18 16:55:00,"1,842","5,274",106,0,"3,432"
2020-08-18 16:50:00,"1,369.2","4,095.6",106,0,"2,726.4"
2020-08-18 16:45:00,"1,786.8","2,397.6",106,0,610.8
2020-08-18 16:40:00,"2,547.6","3,553.2",106,0,"1,005.6"
2020-08-18 16:35:00,"1,483.2","3,166.8",106,0,"1,683.6"
2020-08-18 16:30:00,"2,385.6","2,748",106,0,362.4
2020-08-18 16:25:00,518.4,"2,664",106,0,"2,145.6"
2020-08-18 16:20:00,289.2,"2,727.6",106,0,"2,438.4"
2020-08-18 16:15:00,190.8,"3,894",106,0,"3,703.2"
2020-08-18 16:10:00,541.2,"2,438.4",106,0,"1,898.4"
2020-08-18 16:05:00,"1,107.6","3,338.4",106,0,"2,230.8"
2020-08-18 16:00:00,"2,208","3,412.8",106,0,"1,204.8"
2020-08-18 15:55:00,"1,794","3,561.6",106,0,"1,768.8"
2020-08-18 15:50:00,536.4,"3,639.6",106,0,"3,103.2"
2020-08-18 15:45:00,150,"4,005.6",106,0,"3,855.6"
2020-08-18 15:40:00,181.2,"3,076.8",106,0,"2,895.6"
2020-08-18 15:35:00,211.2,"2,599.2",106,0,"2,388"
2020-08-18 15:30:00,136.8,"3,170.4",106,0,"3,033.6"
2020-08-18 15:25:00,153.6,"3,268.8",106,0,"3,115.2"
2020-08-18 15:20:00,133.2,"5,254.8",106,0,"5,121.6"
2020-08-18 15:15:00,151.2,"5,577.6",106,0,"5,426.4"
2020-08-18 15:10:00,340.8,"5,434.8",106,0,"5,095.2"
2020-08-18 15:05:00,318,"5,425.2",106,0,"5,107.2"
2020-08-18 15:00:00,842.4,"5,432.4",106,0,"4,590"
2020-08-18 14:55:00,122.4,"5,583.6",106,0,"5,461.2"
2020-08-18 14:50:00,121.2,"6,001.2",106,0,"5,880"
2020-08-18 14:45:00,129.6,"5,358",106,0,"5,228.4"
2020-08-18 14:40:00,200.4,"2,707.2",106,0,"2,506.8"
2020-08-18 14:35:00,214.8,"2,940",106,0,"2,726.4"
2020-08-18 14:30:00,457.2,"4,344",106,0,"3,886.8"
2020-08-18 14:25:00,483.6,"5,716.8",106,0,"5,233.2"
2020-08-18 14:20:00,780,"5,778",106,0,"4,998"
2020-08-18 14:15:00,108,"5,859.6",106,0,"5,751.6"
2020-08-18 14:10:00,108,"5,864.4",106,0,"5,756.4"
2020-08-18 14:05:00,133.2,"5,881.2",106,0,"5,748"
2020-08-18 14:00:00,135.6,"5,829.6",106,0,"5,694"
2020-08-18 13:55:00,136.8,"5,809.2",106,0,"5,672.4"
2020-08-18 13:50:00,138,"5,815.2",106,0,"5,677.2"
2020-08-18 13:45:00,387.6,"5,786.4",106,0,"5,397.6"
2020-08-18 13:40:00,783.6,"5,750.4",106,0,"4,966.8"
2020-08-18 13:35:00,"1,149.6","5,737.2",106,0,"4,587.6"
2020-08-18 13:30:00,480,"5,704.8",106,0,"5,223.6"
2020-08-18 13:25:00,136.8,"5,709.6",106,0,"5,574"
2020-08-18 13:20:00,139.2,"5,227.2",106,0,"5,089.2"
2020-08-18 13:15:00,138,"6,084",106,0,"5,946"
2020-08-18 13:10:00,121.2,"6,678",106,0,"6,556.8"
2020-08-18 13:05:00,244.8,"6,452.4",106,0,"6,207.6"
2020-08-18 13:00:00,746.4,"6,229.2",106,0,"5,484"
2020-08-18 12:55:00,153.6,"3,373.2",106,0,"3,219.6"
2020-08-18 12:50:00,178.8,"2,743.2",106,0,"2,564.4"
2020-08-18 12:45:00,151.2,"2,925.6",106,0,"2,773.2"
2020-08-18 12:40:00,138,"3,909.6",106,0,"3,772.8"
2020-08-18 12:35:00,153.6,"2,413.2",106,0,"2,259.6"
2020-08-18 12:30:00,192,"1,534.8",106,0,"1,342.8"
2020-08-18 12:25:00,447.6,"2,431.2",106,0,"1,983.6"
2020-08-18 12:20:00,807.6,"5,568",106,0,"4,760.4"
2020-08-18 12:15:00,136.8,"5,623.2",106,0,"5,486.4"
2020-08-18 12:10:00,136.8,"5,618.4",106,0,"5,481.6"
2020-08-18 12:05:00,136.8,"5,553.6",106,0,"5,415.6"
2020-08-18 12:00:00,133.2,"5,499.6",106,0,"5,365.2"
2020-08-18 11:55:00,108,"5,454",106,0,"5,346"
2020-08-18 11:50:00,108,"5,445.6",106,0,"5,337.6"
2020-08-18 11:45:00,440.4,"5,389.2",106,0,"4,948.8"
2020-08-18 11:40:00,841.2,"5,384.4",106,0,"4,543.2"
2020-08-18 11:35:00,136.8,"5,324.4",106,0,"5,187.6"
2020-08-18 11:30:00,136.8,"5,253.6",106,0,"5,116.8"
2020-08-18 11:25:00,136.8,"5,233.2",106,0,"5,095.2"
2020-08-18 11:20:00,927.6,"5,199.6",106,0,"4,272"
2020-08-18 11:15:00,812.4,"5,149.2",106,0,"4,335.6"
2020-08-18 11:10:00,109.2,"5,167.2",106,0,"5,058"
2020-08-18 11:05:00,639.6,"5,174.4",106,0,"4,534.8"
2020-08-18 11:00:00,817.2,"5,299.2",106,0,"4,482"
2020-08-18 10:55:00,136.8,"5,412",106,0,"5,275.2"
2020-08-18 10:50:00,138,"5,814",106,0,"5,676"
2020-08-18 10:45:00,111.6,"5,419.2",106,0,"5,306.4"
2020-08-18 10:40:00,108,"3,573.6",106,0,"3,465.6"
2020-08-18 10:35:00,108,"3,816",106,0,"3,708"
2020-08-18 10:30:00,128.4,"3,771.6",106,0,"3,642"
2020-08-18 10:25:00,526.8,"4,039.2",106,0,"3,511.2"
2020-08-18 10:20:00,"1,080","2,414.4",106,0,"1,334.4"
2020-08-18 10:15:00,220.8,"1,839.6",106,0,"1,620"
2020-08-18 10:10:00,262.8,"1,436.4",106,0,"1,173.6"
2020-08-18 10:05:00,278.4,"1,251.6",106,0,973.2
2020-08-18 10:00:00,270,"1,322.4",106,0,"1,052.4"
2020-08-18 09:55:00,292.8,"1,420.8",106,0,"1,129.2"
2020-08-18 09:50:00,303.6,"1,506",107,0,"1,202.4"
